TREE_ID,MP_CONST,NODE_TYPE,MP_SC_FLD,NODE_ID,TECH_NAME,_tree_id,PARENT_ID,TREE_TYPE,MP_SC_TAB
/CITI/XML/UNESCO/DC_V3_01     ,,ELEM,DTGBK                         ,N_5923234840,Id                                                ,/CITI/XML/UNESCO/DC_V3_01,N_7370706580,PAYM,FPAYHX                        
/CITI/XML/UNESCO/DC_V3_01     ,,ELEM,                              ,N_5926582320,Ccy                                               ,/CITI/XML/UNESCO/DC_V3_01,N_0081253400,PAYM,                              
/CITI/XML/UNESCO/DC_V3_01     ,,ELEM,AGNT2ORT01                    ,N_5965287340,TwnNm                                             ,/CITI/XML/UNESCO/DC_V3_01,N_7565057960,PAYM,FPAYHX                        
/CITI/XML/UNESCO/DC_V3_01     ,,ELEM,SGTXT                         ,N_5971175670,AddtlRmtInf                                       ,/CITI/XML/UNESCO/DC_V3_01,N_9382465020,PAYM,FPAYP                         
/CITI/XML/UNESCO/DC_V3_01     ,,ELEM,LALA03                        ,N_5988412840,AddtlInf                                          ,/CITI/XML/UNESCO/DC_V3_01,N_0028766120,PAYM,FPAYHX                        
/CITI/XML/UNESCO/DC_V3_01     ,,ATOM,ZREGI                         ,N_6019210360,CtrySubDvsn_HR                                    ,/CITI/XML/UNESCO/DC_V3_01,N_7413462330,PAYM,FPAYH                         
/CITI/XML/UNESCO/DC_V3_01     ,,ATOM,ZSTRA                         ,N_6050461850,AdrLine1                                          ,/CITI/XML/UNESCO/DC_V3_01,N_9497274200,PAYM,FPAYH                         
/CITI/XML/UNESCO/DC_V3_01     ,,TECH,                              ,N_6059670370,BICORID                                           ,/CITI/XML/UNESCO/DC_V3_01,N_1020032620,PAYM,                              
/CITI/XML/UNESCO/DC_V3_01     ,,ELEM,                              ,N_6068554200,ClrSysId                                          ,/CITI/XML/UNESCO/DC_V3_01,N_6602666660,PAYM,                              
/CITI/XML/UNESCO/DC_V3_01     ,,ELEM,                              ,N_6090258610,Othr                                              ,/CITI/XML/UNESCO/DC_V3_01,N_8829928510,PAYM,                              
/CITI/XML/UNESCO/DC_V3_01     ,,ELEM,TEXT                          ,N_6093275890,Ustrd                                             ,/CITI/XML/UNESCO/DC_V3_01,N_9054091070,PAYM,DMEE_PAYD                     
/CITI/XML/UNESCO/DC_V3_01     ,,ELEM,LALA10                        ,N_6112756930,AddtlInf                                          ,/CITI/XML/UNESCO/DC_V3_01,N_5588120730,PAYM,FPAYHX                        
/CITI/XML/UNESCO/DC_V3_01     ,,ELEM,DTKID                         ,N_6123656530,Id                                                ,/CITI/XML/UNESCO/DC_V3_01,N_2373012640,PAYM,FPAYHX                        
/CITI/XML/UNESCO/DC_V3_01     ,,ELEM,                              ,N_6140636800,CdtTrfTxInf                                       ,/CITI/XML/UNESCO/DC_V3_01,N_9996937180,PAYM,                              
/CITI/XML/UNESCO/DC_V3_01     ,,ELEM,                              ,N_6171875020,Rcrd                                              ,/CITI/XML/UNESCO/DC_V3_01,N_8573175080,PAYM,                              
/CITI/XML/UNESCO/DC_V3_01     ,,ELEM,                              ,N_6201098160,Tp                                                ,/CITI/XML/UNESCO/DC_V3_01,N_5206936540,PAYM,                              
/CITI/XML/UNESCO/DC_V3_01     ,,ELEM,                              ,N_6218191540,InstrId                                           ,/CITI/XML/UNESCO/DC_V3_01,N_0996765750,PAYM,                              
/CITI/XML/UNESCO/DC_V3_01     ,,ELEM,CTGYPURP                      ,N_6232264240,Cd                                                ,/CITI/XML/UNESCO/DC_V3_01,N_3460219500,PAYM,FPAYHX                        
/CITI/XML/UNESCO/DC_V3_01     ,,ELEM,                              ,N_6313082130,TaxblBaseAmt                                      ,/CITI/XML/UNESCO/DC_V3_01,N_0713295400,PAYM,                              
/CITI/XML/UNESCO/DC_V3_01     ,,ELEM,                              ,N_6349949300,Tp                                                ,/CITI/XML/UNESCO/DC_V3_01,N_4889343760,PAYM,                              
/CITI/XML/UNESCO/DC_V3_01     ,,ELEM,                              ,N_6390687550,ChqInstr                                          ,/CITI/XML/UNESCO/DC_V3_01,N_6140636800,PAYM,                              
/CITI/XML/UNESCO/DC_V3_01     ,,ATOM,                              ,N_6405783520,NAMEZ                                             ,/CITI/XML/UNESCO/DC_V3_01,N_5550014590,PAYM,                              
/CITI/XML/UNESCO/DC_V3_01     ,,ELEM,J_3RF_101                     ,N_6414801900,DbtrSts                                           ,/CITI/XML/UNESCO/DC_V3_01,N_4306264090,PAYM,FPAYHX                        
/CITI/XML/UNESCO/DC_V3_01     ,,ELEM,                              ,N_6422445660,SeqNb                                             ,/CITI/XML/UNESCO/DC_V3_01,N_8573175080,PAYM,                              
/CITI/XML/UNESCO/DC_V3_01     ,,ELEM,                              ,N_6446172890,Id                                                ,/CITI/XML/UNESCO/DC_V3_01,N_9932637660,PAYM,                              
/CITI/XML/UNESCO/DC_V3_01     ,,ELEM,CDTR_ACCT_TP_CD               ,N_6449146560,Cd                                                ,/CITI/XML/UNESCO/DC_V3_01,N_4187255010,PAYM,FPAYHX                        
/CITI/XML/UNESCO/DC_V3_01     ,,ELEM,                              ,N_6453367790,SchmeNm                                           ,/CITI/XML/UNESCO/DC_V3_01,N_0995782040,PAYM,                              
/CITI/XML/UNESCO/DC_V3_01     ,,ELEM,INSCODE2                      ,N_6471558700,Cd                                                ,/CITI/XML/UNESCO/DC_V3_01,N_4090228550,PAYM,FPAYHX                        
/CITI/XML/UNESCO/DC_V3_01     ,,ELEM,                              ,N_6482534230,CdtrAgtAcct                                       ,/CITI/XML/UNESCO/DC_V3_01,N_6140636800,PAYM,                              
/CITI/XML/UNESCO/DC_V3_01     ,,ELEM,ZLISO                         ,N_6501921410,Ctry                                              ,/CITI/XML/UNESCO/DC_V3_01,N_2368849090,PAYM,FPAYHX                        
/CITI/XML/UNESCO/DC_V3_01     ,,ELEM,                              ,N_6519881200,Id                                                ,/CITI/XML/UNESCO/DC_V3_01,N_5101952720,PAYM,                              
/CITI/XML/UNESCO/DC_V3_01     ,,ELEM,                              ,N_6528960200,Dbtr                                              ,/CITI/XML/UNESCO/DC_V3_01,N_9996937180,PAYM,                              
/CITI/XML/UNESCO/DC_V3_01     ,,ELEM,CTGYPURP_PRTY                 ,N_6555567710,Prtry                                             ,/CITI/XML/UNESCO/DC_V3_01,N_3460219500,PAYM,FPAYHX                        
