fund,fund_type,link_type,wbs_objnr,wbs_posid,wbs_post1,n_commit_lines,ps_commit_open_2026,ps_budget_2026,ps_actual_2026,ps_pool_remaining,fm_revenue_2026,fm_consumed_2026,fm_pool_remaining,isbd_flag,state,commit_exceeds_fm,pre_flight_verdict
728HAI2000,107,HARD,PR00042265,728HAI2000.5.7,e.c.7 Cost for M&E (mission and external,1,4000.00,10400.00,312.57,6087.43,-826.19,-1169923.16,-1170749.35,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
728HAI2000,107,HARD,PR00042242,728HAI2000.3.4.2,3.4.2 Development of ESD programme for f,13,3822.84,43837.01,9295.79,30718.38,-826.19,-1169923.16,-1170749.35,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
728HAI2000,107,HARD,PR00042226,728HAI2000.2.4.2,2.4.2 Logistics for the DRR - CCA practi,66,1024.87,61072.97,57001.51,3046.59,-826.19,-1169923.16,-1170749.35,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
728HAI2000,107,HARD,PR00042213,728HAI2000.2.1.2,2.1.2 Technical Assessment and Quality C,2,713.49,714.20,,0.71,-826.19,-1169923.16,-1170749.35,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
728HAI2000,107,HARD,PR00042214,728HAI2000.2.1.3,2.1.3 Direct Design Consultancy (2.a),1,608.00,608.74,,0.74,-826.19,-1169923.16,-1170749.35,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
728HAI2000,107,HARD,PR00042238,728HAI2000.3.3.1,3.3.1 Community simulation evacuation (e,1,462.26,26824.20,,26361.94,-826.19,-1169923.16,-1170749.35,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
728HAI2000,107,HARD,PR00042235,728HAI2000.3.2.1,3.2.1 Establish an emergency plan for co,2,381.91,5680.24,5146.34,151.99,-826.19,-1169923.16,-1170749.35,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
728HAI2000,107,HARD,PR00042223,728HAI2000.2.3.3,2.3.3 Direct Training Consultancy (2.a),3,310.75,1331.66,906.25,114.66,-826.19,-1169923.16,-1170749.35,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
728HAI2000,107,HARD,PR00042222,728HAI2000.2.3.2,2.3.2 Internships (2.a),2,303.00,662.81,359.72,0.09,-826.19,-1169923.16,-1170749.35,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
728HAI2000,107,HARD,PR00042225,728HAI2000.2.4.1,2.4.1 Internal emergency simulation and,19,221.00,53334.07,35930.73,17182.34,-826.19,-1169923.16,-1170749.35,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
728HAI2000,107,HARD,PR00042262,728HAI2000.5.4,"e.c.4 Execution of Component 1,2,3 by Mi",7,191.77,1664.59,1207.63,265.19,-826.19,-1169923.16,-1170749.35,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
728HAI2000,107,HARD,PR00042209,728HAI2000.1.6.2,1.6.2 Logistics for the Strategic WS sta,1,151.00,151.12,,0.12,-826.19,-1169923.16,-1170749.35,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
728HAI2000,107,HARD,PR00042263,728HAI2000.5.5,"e.c.5 Execution of Component 1,2,3 by Mi",11,102.95,4658.44,4493.57,61.92,-826.19,-1169923.16,-1170749.35,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
728HAI2000,107,HARD,PR00042260,728HAI2000.5.2,"e.c.2 Execution of Component 1, 3 and Ou",1,22.96,6927.52,,6904.56,-826.19,-1169923.16,-1170749.35,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
728HAI2000,107,HARD,PR00042202,728HAI2000.1.3.2,1.3.2 Logistics for the realization of t,2,0.00,736.36,640.00,96.36,-826.19,-1169923.16,-1170749.35,YES,FM_ONLY_EXHAUSTED,NO,PASS
728HAI2000,107,HARD,PR00042212,728HAI2000.2.1.1,2.1.1 Design of schools intervention (2.,1,0.00,84.22,80.00,4.22,-826.19,-1169923.16,-1170749.35,YES,FM_ONLY_EXHAUSTED,NO,PASS
728HAI2000,107,HARD,PR00042216,728HAI2000.2.2.1,2.2.1 Construction of schools  (2.a),1,0.00,119361.19,119361.19,0.00,-826.19,-1169923.16,-1170749.35,YES,FM_ONLY_EXHAUSTED,NO,PASS
728HAI2000,107,HARD,PR00042217,728HAI2000.2.2.2,2.2.2 Quality assurance and supervision,1,0.00,562558.04,562558.04,0.00,-826.19,-1169923.16,-1170749.35,YES,FM_ONLY_EXHAUSTED,NO,PASS
728HAI2000,107,HARD,PR00042218,728HAI2000.2.2.3,2.2.3 Procurement of equipment  (2.a),1,0.00,122492.80,122492.80,0.00,-826.19,-1169923.16,-1170749.35,YES,FM_ONLY_EXHAUSTED,NO,PASS
728HAI2000,107,HARD,PR00042219,728HAI2000.2.2.4,2.2.4 Direct Construction Consultancy (2,1,0.00,30963.56,30963.56,0.00,-826.19,-1169923.16,-1170749.35,YES,FM_ONLY_EXHAUSTED,NO,PASS
728HAI2000,107,HARD,PR00042221,728HAI2000.2.3.1,2.3.1 Capacity building of unskilled lab,1,0.00,2304.14,1380.00,924.14,-826.19,-1169923.16,-1170749.35,YES,FM_ONLY_EXHAUSTED,NO,PASS
728HAI2000,107,HARD,PR00042256,728HAI2000.4.3.2,4.3.2 Gender impact evaluation (expert t,1,0.00,4426.67,3104.64,1322.03,-826.19,-1169923.16,-1170749.35,NO,FM_ONLY_EXHAUSTED,NO,PASS
728HAI2000,107,HARD,PR00042259,728HAI2000.5.1,"e.c.1 Execution of Outputs 2.1, 2.2, 2.3",6,0.00,7599.80,7334.24,265.56,-826.19,-1169923.16,-1170749.35,YES,FM_ONLY_EXHAUSTED,NO,PASS
495GLO1048,104,HARD,PR00052456,495GLO1048.2,Digital Learning Week,73,3853.29,4984.92,744.53,387.10,-1071078.46,-23919.45,-1094997.91,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
495GLO1048,104,HARD,PR00049214,495GLO1048.1,Global Digital Library,2,3599.22,9490.04,4052.75,1838.07,-1071078.46,-23919.45,-1094997.91,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
495GLO1048,104,HARD,PR00052457,495GLO1048.3,Gateways initiative,3,0.00,5251.37,5251.37,-0.00,-1071078.46,-23919.45,-1094997.91,YES,BOTH_EXHAUSTED,NO,PASS
495GLO1048,104,HARD,PR00055429,495GLO1048.4,Technology and AI in education,64,0.00,3353.29,3278.69,74.60,-1071078.46,-23919.45,-1094997.91,YES,FM_ONLY_EXHAUSTED,NO,PASS
633UBO7301,,DERIVED,PR00048068,633UBO7301.1,FITOCA STAFF MEMBERS FLD Admin,170,2143924.50,,1072052.00,-3215976.50,,-1072052.00,-1072052.00,NO,BOTH_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
914BRZ4024,,DERIVED,PR00033830,914BRZ4024,Promotion of tourism in cultural and nat,45,891253.46,4903367.35,899673.11,3112440.78,148782.51,-1098478.44,-949695.93,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
495GLO1042,104,HARD,PR00048674,495GLO1042.1,Gender-IGE,103,21060.85,123130.08,85492.21,16577.02,-836879.54,-99543.53,-936423.07,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
633UBO9003,,DERIVED,PR00008925,633UBO9003.2,BRASILIA IT,49,258855.12,,248675.92,-507531.04,36666.65,-955951.41,-919284.76,NO,BOTH_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
633UBO9003,,DERIVED,PR00008924,633UBO9003.1,BRASILIA OFFICE OPERATIONAL ACTIVITIES,52,180031.07,,343411.83,-523442.90,36666.65,-955951.41,-919284.76,NO,BOTH_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
633UBO9003,,DERIVED,PR00008929,633UBO9003.6,SERVICE CONTRACTS,19,76307.10,,456587.27,-532894.37,36666.65,-955951.41,-919284.76,NO,BOTH_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
633UBO9003,,DERIVED,PR00008927,633UBO9003.4,FITOCA PUBLIC INFORMATION,2,236.60,,6854.36,-7090.96,36666.65,-955951.41,-919284.76,NO,BOTH_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
633UBO9003,,DERIVED,PR00008926,633UBO9003.3,FITOCA TRAINING,1,0.00,,2250.00,-2250.00,36666.65,-955951.41,-919284.76,NO,BOTH_EXHAUSTED,NO,PASS
633UBO9003,,DERIVED,PR00008930,633UBO9003.7,DIR OFFICE TRAVEL AND OTHER OPERATIONAL,3,0.00,,3720.27,-3720.27,36666.65,-955951.41,-919284.76,NO,BOTH_EXHAUSTED,NO,PASS
495GLO1041,104,HARD,PR00048906,495GLO1041.1.2,UNESCO Qualification,98,19802.42,19797.57,12360.33,-12365.18,-847116.46,-62246.00,-909362.46,YES,BOTH_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
495GLO1041,104,HARD,PR00048670,495GLO1041.1.1,Education in Emergencies,86,0.00,33141.35,31883.31,1258.04,-847116.46,-62246.00,-909362.46,YES,FM_ONLY_EXHAUSTED,NO,PASS
495GLO1041,104,HARD,PR00048672,495GLO1041.3,Right to Education,2,0.00,6953.96,6953.96,-0.00,-847116.46,-62246.00,-909362.46,YES,BOTH_EXHAUSTED,NO,PASS
727BDI1004,107,HARD,PR00057135,727BDI1004.1.2,Sous-composante 3.2 : Rationalisation,159,1896706.17,3179747.00,621270.57,661770.26,-28369.27,-855667.62,-884036.89,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
727BDI1004,107,HARD,PR00057136,727BDI1004.1.3,Sous-composante 3.3 : Renforcement,34,600962.71,771116.00,378.00,169775.29,-28369.27,-855667.62,-884036.89,NO,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
727BDI1004,107,HARD,PR00057134,727BDI1004.1.1,Sous-composante 3.1 : Renforcement,155,378923.85,1460341.43,125450.44,955967.14,-28369.27,-855667.62,-884036.89,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
727BDI1004,107,HARD,PR00057054,727BDI1004.3,Coûts d'appui à la mise en œuvre,55,67808.59,152150.14,84153.13,188.42,-28369.27,-855667.62,-884036.89,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
727BDI1004,107,HARD,PR00057053,727BDI1004.2,Assistance technique,39,10899.05,327500.00,52784.75,263816.20,-28369.27,-855667.62,-884036.89,NO,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
525AFG1001,105,HARD,PR00052600,525AFG1001.1.3,Output 1.3,51,2981036.42,3562125.00,404242.12,176846.46,-9561.32,-851662.44,-861223.76,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
525AFG1001,105,HARD,PR00052601,525AFG1001.1.4,Output 1.4,22,542414.28,1050000.00,239.50,507346.22,-9561.32,-851662.44,-861223.76,NO,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
525AFG1001,105,HARD,PR00052888,525AFG1001.1.2.1,Analysis of exi,23,96136.89,134285.03,36408.23,1739.91,-9561.32,-851662.44,-861223.76,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
525AFG1001,105,HARD,PR00052894,525AFG1001.2.13,Office Space an,28,89282.46,284088.74,184302.83,10503.45,-9561.32,-851662.44,-861223.76,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
525AFG1001,105,HARD,PR00052897,525AFG1001.2.4,Associate Proje,55,37622.00,73203.65,18831.10,16750.55,-9561.32,-851662.44,-861223.76,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
525AFG1001,105,HARD,PR00052598,525AFG1001.1.1,Output 1.1,2,20000.00,20000.00,,0.00,-9561.32,-851662.44,-861223.76,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
525AFG1001,105,HARD,PR00052890,525AFG1001.2.1,Project Team Le,57,19988.03,215824.87,75726.61,120110.23,-9561.32,-851662.44,-861223.76,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
525AFG1001,105,HARD,PR00052900,525AFG1001.2.7,Procurement Off,9,19560.10,38186.42,10896.05,7730.27,-9561.32,-851662.44,-861223.76,NO,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
525AFG1001,105,HARD,PR00052903,525AFG1001.3.1,M&E Officer (SC,10,15483.90,82572.80,17628.95,49459.95,-9561.32,-851662.44,-861223.76,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
525AFG1001,105,HARD,PR00052901,525AFG1001.2.8,Driver SC2-2,9,11381.74,17258.24,5690.87,185.63,-9561.32,-851662.44,-861223.76,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
525AFG1001,105,HARD,PR00052895,525AFG1001.2.2,Associate Project,19,10188.00,156130.00,19595.93,126346.07,-9561.32,-851662.44,-861223.76,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
525AFG1001,105,HARD,PR00052896,525AFG1001.2.3,National Projec,12,7188.73,108476.23,11028.01,90259.49,-9561.32,-851662.44,-861223.76,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
525AFG1001,105,HARD,PR00052904,525AFG1001.3.2,Tracer Study/ M,7,7000.00,39257.20,29613.00,2644.20,-9561.32,-851662.44,-861223.76,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
525AFG1001,105,HARD,PR00052899,525AFG1001.2.6,Admin/Operation,9,5843.70,28723.20,2921.85,19957.65,-9561.32,-851662.44,-861223.76,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
525AFG1001,105,HARD,PR00052889,525AFG1001.1.2.2,Training of tra,8,5118.63,24000.00,17983.13,898.24,-9561.32,-851662.44,-861223.76,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
525AFG1001,105,HARD,PR00052893,525AFG1001.2.12,Other Costs (UN,7,3300.00,281544.48,2733.24,275511.24,-9561.32,-851662.44,-861223.76,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
525AFG1001,105,HARD,PR00052898,525AFG1001.2.5,Communications,31,0.00,61780.38,6185.12,55595.26,-9561.32,-851662.44,-861223.76,YES,FM_ONLY_EXHAUSTED,NO,PASS
467GLO1016,104,HARD,PR00040950,467GLO1016.1.10.1.1,Staff costs,135,157413.46,248884.84,87569.28,3902.10,-266.71,-857128.51,-857395.22,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
467GLO1016,104,HARD,PR00040986,467GLO1016.1.19.1.1,Staff costs,160,124592.56,201117.68,62181.91,14343.21,-266.71,-857128.51,-857395.22,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
467GLO1016,104,HARD,PR00040930,467GLO1016.1.4.1.1,Staff costs,132,114460.87,181302.02,58613.80,8227.35,-266.71,-857128.51,-857395.22,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
467GLO1016,104,HARD,PR00040990,467GLO1016.1.20.1.1,Staff costs,70,92936.53,180756.57,64992.47,22827.57,-266.71,-857128.51,-857395.22,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
467GLO1016,104,HARD,PR00042676,467GLO1016.1.1.3.1,Dhaka,11,91062.60,124692.56,7730.51,25899.45,-266.71,-857128.51,-857395.22,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
467GLO1016,104,HARD,PR00040958,467GLO1016.1.12.1.1,Staff costs,60,89015.20,149261.75,60225.54,21.01,-266.71,-857128.51,-857395.22,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
467GLO1016,104,HARD,PR00040954,467GLO1016.1.11.1.1,Staff costs,133,87154.66,172614.11,44254.01,41205.44,-266.71,-857128.51,-857395.22,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
467GLO1016,104,HARD,PR00040938,467GLO1016.1.7.1.1,Staff costs,34,66171.27,104726.97,25123.87,13431.83,-266.71,-857128.51,-857395.22,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
467GLO1016,104,HARD,PR00042684,467GLO1016.1.7.2.1,Bangkok,27,42805.31,130557.45,39666.74,48085.40,-266.71,-857128.51,-857395.22,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
467GLO1016,104,HARD,PR00042678,467GLO1016.1.2.2.1,Abuja,20,36535.09,71945.87,16071.10,19339.68,-266.71,-857128.51,-857395.22,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
467GLO1016,104,HARD,PR00040927,467GLO1016.1.3.1.1,Staff costs,71,34044.15,65224.96,24775.22,6405.59,-266.71,-857128.51,-857395.22,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
467GLO1016,104,HARD,PR00042686,467GLO1016.1.8.2.1,Abuja,15,31606.58,89992.18,2167.52,56218.08,-266.71,-857128.51,-857395.22,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
467GLO1016,104,HARD,PR00040934,467GLO1016.1.6.1.1,Staff costs,4,29003.98,62777.35,31047.31,2726.06,-266.71,-857128.51,-857395.22,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
467GLO1016,104,HARD,PR00042704,467GLO1016.1.19.2.1,Abuja,15,24642.24,108594.75,17599.95,66352.56,-266.71,-857128.51,-857395.22,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
467GLO1016,104,HARD,PR00042700,467GLO1016.1.16.2.1,Dakar,6,22694.93,52190.24,26214.09,3281.22,-266.71,-857128.51,-857395.22,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
467GLO1016,104,HARD,PR00042674,467GLO1016.1.1.2.1,Dhaka,5,21034.94,33084.94,2604.17,9445.83,-266.71,-857128.51,-857395.22,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
467GLO1016,104,HARD,PR00040946,467GLO1016.1.9.1.1,Staff costs,37,19713.95,36653.49,16122.49,817.05,-266.71,-857128.51,-857395.22,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
467GLO1016,104,HARD,PR00040942,467GLO1016.1.8.1.1,Staff costs,98,14880.30,54214.79,7939.64,31394.85,-266.71,-857128.51,-857395.22,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
467GLO1016,104,HARD,PR00042698,467GLO1016.1.14.2.1,Dakar,6,13058.31,17225.83,3388.65,778.87,-266.71,-857128.51,-857395.22,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
467GLO1016,104,HARD,PR00041473,467GLO1016.1.12.2.1,Maputo,15,12478.30,76931.44,16002.66,48450.48,-266.71,-857128.51,-857395.22,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
467GLO1016,104,HARD,PR00042692,467GLO1016.1.11.2.1,Rabat,15,12276.14,124842.86,11754.87,100811.85,-266.71,-857128.51,-857395.22,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
467GLO1016,104,HARD,PR00043882,467GLO1016.1.7.3.1,Bangkok,5,9650.00,32005.93,5829.54,16526.39,-266.71,-857128.51,-857395.22,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
467GLO1016,104,HARD,PR00042702,467GLO1016.1.18.2.1,Karthoum,19,9157.76,89218.47,881.80,79178.91,-266.71,-857128.51,-857395.22,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
467GLO1016,104,HARD,PR00040924,467GLO1016.1.2.1.1,Staff costs,60,8336.27,88342.01,23974.92,56030.82,-266.71,-857128.51,-857395.22,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
467GLO1016,104,HARD,PR00040974,467GLO1016.1.16.1.1,Staff costs,72,7715.97,62507.84,12093.42,42698.45,-266.71,-857128.51,-857395.22,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
467GLO1016,104,HARD,PR00042706,467GLO1016.1.20.2.1,Nairobi,5,6696.46,49839.24,3033.29,40109.49,-266.71,-857128.51,-857395.22,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
467GLO1016,104,HARD,PR00042682,467GLO1016.1.4.2.1,Yaoundé,11,4738.97,39759.83,2700.00,32320.86,-266.71,-857128.51,-857395.22,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
467GLO1016,104,HARD,PR00043889,467GLO1016.1.3.3.2,IICBA,3,4730.80,20338.00,7096.20,8511.00,-266.71,-857128.51,-857395.22,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
467GLO1016,104,HARD,PR00043891,467GLO1016.1.22.3.1,Harare,2,4547.06,7119.31,-202.39,2774.64,-266.71,-857128.51,-857395.22,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
467GLO1016,104,HARD,PR00042696,467GLO1016.1.13.2.1,Kathmandu,9,4338.15,44068.18,3503.34,36226.69,-266.71,-857128.51,-857395.22,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
467GLO1016,104,HARD,PR00044123,467GLO1016.1.14.3.1,Dakar,2,3149.83,19043.00,7302.63,8590.54,-266.71,-857128.51,-857395.22,NO,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
467GLO1016,104,HARD,PR00042708,467GLO1016.1.22.2.1,Harare,1,3000.00,42779.23,,39779.23,-266.71,-857128.51,-857395.22,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
467GLO1016,104,HARD,PR00045379,467GLO1016.1.13.4.1,Kathmandu,5,2964.08,17593.30,624.06,14005.16,-266.71,-857128.51,-857395.22,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
467GLO1016,104,HARD,PR00040921,467GLO1016.1.1.1.1,Staff costs,18,2804.14,61200.02,9794.69,48601.19,-266.71,-857128.51,-857395.22,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
467GLO1016,104,HARD,PR00044112,467GLO1016.1.13.3.1,Kathmandu,3,1929.21,10897.56,1405.02,7563.33,-266.71,-857128.51,-857395.22,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
467GLO1016,104,HARD,PR00043902,467GLO1016.1.11.3.1,Rabat,15,1807.58,15143.92,2699.59,10636.75,-266.71,-857128.51,-857395.22,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
467GLO1016,104,HARD,PR00040947,467GLO1016.1.9.1.2,Monitoring,2,1750.00,5500.00,1750.00,2000.00,-266.71,-857128.51,-857395.22,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
467GLO1016,104,HARD,PR00042688,467GLO1016.1.9.2.1,Nairobi,15,402.04,41724.48,4078.83,37243.61,-266.71,-857128.51,-857395.22,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
467GLO1016,104,HARD,PR00040962,467GLO1016.1.13.1.1,Staff costs,14,221.43,42653.66,8607.61,33824.62,-266.71,-857128.51,-857395.22,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
467GLO1016,104,HARD,PR00043945,467GLO1016.1.20.3.1,Nairobi,2,217.60,659.91,126.75,315.56,-266.71,-857128.51,-857395.22,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
467GLO1016,104,HARD,PR00043595,467GLO1016.1.19.1.3,Miscellaneous,3,132.04,5464.36,4606.47,725.85,-266.71,-857128.51,-857395.22,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
467GLO1016,104,HARD,PR00041471,467GLO1016.1.6.2.1,Kinshasa,3,0.00,10808.94,9525.54,1283.40,-266.71,-857128.51,-857395.22,YES,FM_ONLY_EXHAUSTED,NO,PASS
467GLO1016,104,HARD,PR00042690,467GLO1016.1.10.2.1,Bamako,2,0.00,28320.34,9000.00,19320.34,-266.71,-857128.51,-857395.22,YES,FM_ONLY_EXHAUSTED,NO,PASS
467GLO1016,104,HARD,PR00043584,467GLO1016.1.8.1.3,Miscellaneous,4,0.00,2000.00,1242.41,757.59,-266.71,-857128.51,-857395.22,NO,FM_ONLY_EXHAUSTED,NO,PASS
467GLO1016,104,HARD,PR00043585,467GLO1016.1.9.1.3,Miscellaneous,5,0.00,10309.94,7353.71,2956.23,-266.71,-857128.51,-857395.22,YES,FM_ONLY_EXHAUSTED,NO,PASS
467GLO1016,104,HARD,PR00043885,467GLO1016.1.23.2.1,Kabul,2,0.00,41813.27,24520.00,17293.27,-266.71,-857128.51,-857395.22,YES,FM_ONLY_EXHAUSTED,NO,PASS
467GLO1016,104,HARD,PR00043888,467GLO1016.1.3.3.1,Bujumbura,1,0.00,24361.50,7511.00,16850.50,-266.71,-857128.51,-857395.22,YES,FM_ONLY_EXHAUSTED,NO,PASS
467GLO1016,104,HARD,PR00043942,467GLO1016.1.20.2.2,IICBA,2,0.00,12227.02,8828.03,3398.99,-266.71,-857128.51,-857395.22,YES,FM_ONLY_EXHAUSTED,NO,PASS
467GLO1016,104,HARD,PR00044552,467GLO1016.1.6.3.1,Kinshasa,6,0.00,22197.58,11583.64,10613.94,-266.71,-857128.51,-857395.22,YES,FM_ONLY_EXHAUSTED,NO,PASS
474GLO1004,104,HARD,PR00048221,474GLO1004.2.3.2,Personnel & missions,52,60259.55,17847.69,17847.69,-60259.55,-773565.10,-66168.13,-839733.23,YES,BOTH_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
474GLO1004,104,HARD,PR00048218,474GLO1004.2.2.2,Personnel & missions,67,38400.94,40968.81,40968.81,-38400.94,-773565.10,-66168.13,-839733.23,YES,BOTH_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
474GLO1004,104,HARD,PR00048223,474GLO1004.2.4.1,Governance Outputs,2,7106.50,9156.50,2050.00,0.00,-773565.10,-66168.13,-839733.23,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
474GLO1004,104,HARD,PR00048220,474GLO1004.2.3.1,Policy Learning Outputs,4,338.93,2156.11,1817.18,0.00,-773565.10,-66168.13,-839733.23,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
