fund,fund_type,fund_desc,wbs_objnr,wbs_posid,wbs_post1,link_tier,ps_pool_2026,fm_pool_2026_min,fm_blocking_bucket,state,deficit_severity_rank,postings_count_2024_26,wbs_fund_count
529GLO2001,105,,PR00042545,529GLO2001.2.2.2,2.2.2 Project personnel,HARD,0.12,0.0,,FM-EXHAUSTED,4574,51,1
529GLO2001,105,,PR00042549,529GLO2001.3.1.1,3.1.1 Support IPBC activities to provide,HARD,32.93,0.0,,FM-EXHAUSTED,4575,14,1
529GLO2001,105,,PR00042550,529GLO2001.3.1.2,3.1.2  Project personnel,HARD,39.39,0.0,,FM-EXHAUSTED,4576,52,1
529GLO2001,105,,PR00042551,529GLO2001.3.1.3,3.1.3 Post Occupancy Charge,HARD,0.0,0.0,,BOTH-EXHAUSTED,4577,4,1
529GLO2001,105,,PR00042554,529GLO2001.3.2.2,3.2.2  Project personnel,HARD,74.8,0.0,,FM-EXHAUSTED,4578,70,1
529GLO2001,105,,PR00042555,529GLO2001.3.2.3,3.2.3 Post Occupancy Charge,HARD,0.0,0.0,,BOTH-EXHAUSTED,4579,3,1
530GLO5000,105,,PR00039531,530GLO5000,Sponsored Expert (Iceland) for Freedom o,HARD,-27446.25,-27446.25,FEJ/REVENUE,BOTH-EXHAUSTED,686,2,1
530GLO5000,105,,PR00039534,530GLO5000.1,Salary and allowances,HARD,0.0,-27446.25,FEJ/REVENUE,BOTH-EXHAUSTED,687,50,1
530GLO5000,105,,PR00039535,530GLO5000.2,Statutory travel,HARD,0.0,-27446.25,FEJ/REVENUE,BOTH-EXHAUSTED,688,1,1
530GLO5000,105,,PR00039536,530GLO5000.3,Removal of effects,HARD,0.0,-27446.25,FEJ/REVENUE,BOTH-EXHAUSTED,689,3,1
530GLO5000,105,,PR00039537,530GLO5000.4,Mission travel,HARD,0.0,-27446.25,FEJ/REVENUE,BOTH-EXHAUSTED,690,8,1
531RAF2000,105,,PR00040120,531RAF2000,A Community-focused Flood Early Warning,HARD,-5169.01,5169.01,HAR/REVENUE,PS-EXHAUSTED,1049,2,1
531RAF2000,105,,PR00040121,531RAF2000.1,1. Flood Risk Assessment Mapping,HARD,0.0,5169.01,HAR/REVENUE,PS-EXHAUSTED,4580,2,1
531RAF2000,105,,PR00040122,531RAF2000.2,2. Flood Monitoring and Early Warning Sy,HARD,0.0,5169.01,HAR/REVENUE,PS-EXHAUSTED,4581,91,1
531RAF2000,105,,PR00040123,531RAF2000.3,3. Early warning communication and disse,HARD,0.0,5169.01,HAR/REVENUE,PS-EXHAUSTED,4582,26,1
531RAF2000,105,,PR00040124,531RAF2000.4,4. Public and political awareness raisin,HARD,0.0,5169.01,HAR/REVENUE,PS-EXHAUSTED,4583,17,1
531RAF2000,105,,PR00040125,531RAF2000.5,5. Comprehensive capacity building on fl,HARD,0.0,5169.01,HAR/REVENUE,PS-EXHAUSTED,4584,70,1
531RAF2000,105,,PR00040126,531RAF2000.6,6. Project Management,HARD,0.0,5169.01,HAR/REVENUE,PS-EXHAUSTED,4585,149,1
531RAF2000,105,,PR00040127,531RAF2000.7,7. Project evaluation,HARD,0.0,5169.01,HAR/REVENUE,PS-EXHAUSTED,4586,5,1
532RAS1001,105,,PR00039104,532RAS1001,Regional Promotion of Equitable Educatio,HARD,0.0,0.0,,BOTH-EXHAUSTED,4587,1,1
532TUK9000,105,,PR00021408,532TUK9000,GENERAL FUND: TURKMENISTAN,HARD,0.0,0.0,,BOTH-EXHAUSTED,4588,6,1
533GLO1000,105,,PR00043508,533GLO1000,Revision of the 1974 Recommendation,HARD,0.0,0.0,,BOTH-EXHAUSTED,4589,5,1
533GLO1001,105,,PR00044172,533GLO1001.1.1,Activity 1: Support provided to 2 countr,HARD,0.0,0.0,,BOTH-EXHAUSTED,4590,36,1
533GLO1001,105,,PR00044174,533GLO1001.2.1,Activity 1: The country level work will,HARD,7.15,0.0,,FM-EXHAUSTED,4591,148,1
533GLO1001,105,,PR00044175,533GLO1001.3,Evaluation,HARD,0.0,0.0,,BOTH-EXHAUSTED,4592,5,1
533GLO1001,105,,PR00044176,533GLO1001.4,Communication,HARD,20.77,0.0,,FM-EXHAUSTED,4593,26,1
533GLO1002,105,,PR00052405,533GLO1002,Top WBS: Transforming futures: Enhancing,HARD,281862.09,-7933.79,ESD/50,FM-EXHAUSTED,909,2,1
533GLO1002,105,,PR00052407,533GLO1002.1.1,Activity 1.1,HARD,17696.87,-7933.79,ESD/50,FM-EXHAUSTED,910,451,1
533GLO1002,105,,PR00052409,533GLO1002.2.1,Activity 2.1,HARD,75057.12,9041.57,ESD/10',ALIGNED,10735,114,1
533GLO1002,105,,PR00052411,533GLO1002.3.1,Activity 3.1,HARD,9700.0,-7933.79,ESD/50,FM-EXHAUSTED,911,3,1
533GLO1002,105,,PR00052413,533GLO1002.4.1,Activity 4.1,HARD,19400.0,-7933.79,ESD/50,FM-EXHAUSTED,912,4,1
533GLO1002,105,,PR00052414,533GLO1002.5,Contingencies,HARD,86.51,58751.23,ESD/11,ALIGNED,8121,5,1
533GLO1002,105,,PR00052415,533GLO1002.6,Evaluation,HARD,180.16,9041.57,ESD/10',ALIGNED,8435,18,1
533JPN9000,105,,PR00041085,533JPN9000,General Account: Japanese Funds-in-Trust,HARD,0.0,0.0,,BOTH-EXHAUSTED,4594,5,2
534AFG4005,105,,PR00026248,534AFG4005,Local Community Empowerment and Preserva,HARD,13580.66,0.0,,FM-EXHAUSTED,4595,5,1
534AFG4005,105,,PR00026794,534AFG4005.1.1,Missions,HARD,0.0,0.0,,BOTH-EXHAUSTED,4596,2,1
534AFG4005,105,,PR00026796,534AFG4005.3,"Training, seminars and meetings",HARD,13580.66,0.0,,FM-EXHAUSTED,4597,37,1
534AFG4005,105,,PR00026797,534AFG4005.1.2,International experts  (in-house consult,HARD,0.0,0.0,,BOTH-EXHAUSTED,4598,20,1
534AFG4005,105,,PR00026798,534AFG4005.1.3,(Cultural Mapping consultant),HARD,0.0,0.0,,BOTH-EXHAUSTED,4599,2,1
534AFG4005,105,,PR00026799,534AFG4005.1.4,Administrative and Technical staff,HARD,0.0,0.0,,BOTH-EXHAUSTED,4600,1,1
534AFG4005,105,,PR00026800,534AFG4005.1.5,Support staff USD,HARD,0.0,0.0,,BOTH-EXHAUSTED,4601,2,1
534AFG4005,105,,PR00026801,534AFG4005.2.1,Global plan/archaeological survey/conser,HARD,0.0,0.0,,BOTH-EXHAUSTED,4602,3,1
534AFG4005,105,,PR00026802,534AFG4005.2.2,Mine clearance,HARD,0.0,0.0,,BOTH-EXHAUSTED,4603,2,1
534AFG4005,105,,PR00026803,534AFG4005.2.3,Consolidation of terrain,HARD,0.0,0.0,,BOTH-EXHAUSTED,4604,6,1
534AFG4005,105,,PR00026804,534AFG4005.2.4,Cultural mapping,HARD,0.0,0.0,,BOTH-EXHAUSTED,4605,1,1
534AFG4005,105,,PR00026805,534AFG4005.2.5,Raising awareness,HARD,0.0,0.0,,BOTH-EXHAUSTED,4606,1,1
534AFG4005,105,,PR00026806,534AFG4005.2.6,Evaluation,HARD,0.0,0.0,,BOTH-EXHAUSTED,4607,4,1
534AFG4005,105,,PR00026807,534AFG4005.4,Equipment,HARD,0.0,0.0,,BOTH-EXHAUSTED,4608,5,1
534AFG4005,105,,PR00026809,534AFG4005.5.1,Other expenditure,HARD,0.0,0.0,,BOTH-EXHAUSTED,4609,9,1
534AFG4005,105,,PR00026810,534AFG4005.5.2,Communication,HARD,0.0,0.0,,BOTH-EXHAUSTED,4610,1,1
534AFG4005,105,,PR00026811,534AFG4005.5.3,Utilities,HARD,0.0,0.0,,BOTH-EXHAUSTED,4611,2,1
534AFG4005,105,,PR00026812,534AFG4005.5.4,Financial charges,HARD,0.0,0.0,,BOTH-EXHAUSTED,4612,1,1
534AFG4005,105,,PR00026813,534AFG4005.5.5,Security costs,HARD,0.0,0.0,,BOTH-EXHAUSTED,4613,3,1
534AFG4006,105,,PR00030270,534AFG4006,Preservation and Promotion of the Bamiya,HARD,972867.16,0.0,KAB/REVENUE,FM-EXHAUSTED,4614,6,1
534AFG4006,105,,PR00031564,534AFG4006.1.2,Activity A 1.2,HARD,0.91,0.0,KAB/50,FM-EXHAUSTED,4615,2,1
534AFG4006,105,,PR00031565,534AFG4006.1.3,Activity A 1.3,HARD,0.33,0.0,KAB/50,FM-EXHAUSTED,4616,3,1
534AFG4006,105,,PR00031566,534AFG4006.2.1,Activity A 2.1,HARD,260562.23,5928.6,KAB/10',ALIGNED,10498,355,1
534AFG4006,105,,PR00031567,534AFG4006.2.2,Activity A 2.2,HARD,116140.0,295189.17,KAB/20,ALIGNED,11432,50,1
534AFG4006,105,,PR00031568,534AFG4006.3.1,Activity A 3.1,HARD,45898.05,0.0,KAB/50,FM-EXHAUSTED,4617,19,1
534AFG4006,105,,PR00031569,534AFG4006.3.2,Activity A 3.2,HARD,5459.22,295189.17,KAB/20,ALIGNED,10430,50,1
534AFG4006,105,,PR00031570,534AFG4006.4.1,Evaluation,HARD,48405.76,5928.6,KAB/10',ALIGNED,10499,27,1
534AFG4006,105,,PR00031571,534AFG4006.4.2,TOTAL EQUIPMENT AND MAINTENANCE,HARD,2476.38,0.0,KAB/50,FM-EXHAUSTED,4618,13,1
534AFG4006,105,,PR00031572,534AFG4006.4.3,MISCELLANEOUS,HARD,69855.09,0.0,KAB/50,FM-EXHAUSTED,4619,125,1
534BIH4000,105,,PR00053737,534BIH4000,Top WBS: Support for the Ars Aevi Museum,HARD,949856.31,0.0,,FM-EXHAUSTED,4620,3,1
534BIH4000,105,,PR00053753,534BIH4000.1.3.3,Activity 3.3 Develop,HARD,5728.28,0.0,,FM-EXHAUSTED,4621,4,1
534BIH4000,105,,PR00053764,534BIH4000.3.1.8,"Rent, utilities, fin",HARD,8669.64,0.0,,FM-EXHAUSTED,4622,1,1
534EGY4001,105,,PR00019910,534EGY4001,Rehabilitation of the Museum of Islamic,HARD,0.0,0.0,,BOTH-EXHAUSTED,4623,1,1
534GLO4003,105,,PR00058044,534GLO4003,Top WBS: Towards the Naples Biennale on,HARD,539665.4,484.44,VNI/80,ALIGNED,8962,1,1
534GLO4003,105,,PR00058045,534GLO4003.1,Activity 1: Conference coordin,HARD,124029.14,5372.1,VNI/10',ALIGNED,10426,9,1
534GLO5000,105,,PR00043813,534GLO5000,Supporting Global Media Defence Fund's P,HARD,8789.07,-37.66,FEJ/80,FM-EXHAUSTED,1841,4,1
534GLO5000,105,,PR00044087,534GLO5000.1,Output 1 : Reinforcing the operationaliz,HARD,2661.72,1277.14,FEJ/20,ALIGNED,9513,6,1
534GLO5000,105,,PR00044088,534GLO5000.2,Output 2: Support to investigative journ,HARD,54.43,1277.14,FEJ/20,ALIGNED,7965,10,1
534GLO5000,105,,PR00044089,534GLO5000.3,Output 3: Enhancing structures for strat,HARD,2661.71,1277.14,FEJ/20,ALIGNED,9514,8,1
534GLO5000,105,,PR00044090,534GLO5000.4,Programme Coordination,HARD,12.99,2038.95,FEJ/11,ALIGNED,7621,3,1
534GLO5000,105,,PR00044091,534GLO5000.5,Monitoring and Evaluation,HARD,82.13,2038.95,FEJ/11,ALIGNED,8103,1,1
534IRQ1001,105,,PR00042352,534IRQ1001,Improving Access to Quality and Inclusiv,HARD,0.0,0.0,,BOTH-EXHAUSTED,4624,8,1
534IRQ1002,105,,PR00045243,534IRQ1002,Restoring the Mosul library,HARD,128956.86,2152.8,BAG/13,ALIGNED,9877,5,1
534IRQ1002,105,,PR00046928,534IRQ1002.1,Output 1 (Capacity Building),HARD,173.53,12976.0,BAG/11,ALIGNED,8422,88,1
534IRQ1002,105,,PR00046929,534IRQ1002.2,Output 2 (Library Management System),HARD,486.2,23309.76,BAG/20,ALIGNED,8965,140,1
534IRQ1002,105,,PR00046930,534IRQ1002.3,"Output 3 (Conservation, restoration, dig",HARD,1116.17,2152.8,BAG/13,ALIGNED,9453,767,1
534IRQ1002,105,,PR00046931,534IRQ1002.4,Output 4 (Partnerships and coordination),HARD,1511.19,4607.39,BAG/10',ALIGNED,9609,138,1
534IRQ1003,105,,PR00054856,534IRQ1003,Top WBS: Improving Access to Inclusive Q,HARD,1397096.01,-10230.67,BAG/11,FM-EXHAUSTED,863,3,1
534IRQ1003,105,,PR00055160,534IRQ1003.4,Travel (staff travel,HARD,27053.09,4458.38,BAG/40,ALIGNED,10326,10,1
534IRQ1003,105,,PR00055161,534IRQ1003.5,Communication and Vi,HARD,7138.59,230.18,BAG/50,ALIGNED,8553,10,1
534IRQ1003,105,,PR00055162,534IRQ1003.6,Project Staff,HARD,227288.86,-10230.67,BAG/11,FM-EXHAUSTED,864,40,1
534IRQ1003,105,,PR00055163,534IRQ1003.7,Cross-sectoral costs,HARD,18725.29,-109.17,BAG/10',FM-EXHAUSTED,1812,48,1
534ITA9090,105,,PR00000395,534ITA9090,GENERAL FUND - ITALY,HARD,0.0,0.0,,BOTH-EXHAUSTED,4625,8,1
534JOR4004,105,,PR00031490,534JOR4004,Preserving Petra's Nabataean architectur,HARD,0.0,0.0,,BOTH-EXHAUSTED,4626,1,1
534JOR4005,105,,PR00046937,534JOR4005,Local Communities and Sustainable Touris,HARD,1456734.42,704317.59,AMN/REVENUE,ALIGNED,11541,5,1
534JOR4005,105,,PR00047364,534JOR4005.1.1,Activity 1 Minimum conservation/rehabili,HARD,20667.12,776.83,AMN/40,ALIGNED,9216,111,1
534JOR4005,105,,PR00047365,534JOR4005.1.2,Activity 2 Technical support to PDTRA in,HARD,0.0,108550.67,AMN/20,ALIGNED,4627,3,1
534JOR4005,105,,PR00047366,534JOR4005.1.3,Activity 3 Rehabilitation and maintenanc,HARD,15381.83,776.83,AMN/40,ALIGNED,9217,87,1
534JOR4005,105,,PR00047368,534JOR4005.1.5,Activity 5 Project technical support,HARD,1171.1,5091.83,AMN/10',ALIGNED,9469,128,1
534JOR4005,105,,PR00047370,534JOR4005.2.1,Activity 1 Organization of workshops for,HARD,2650.77,89452.86,AMN/11,ALIGNED,10018,3,1
534JOR4005,105,,PR00047371,534JOR4005.2.2,Activity 2 Organization of trainings in,HARD,2376.54,89452.86,AMN/11,ALIGNED,9938,1,1
534JOR4005,105,,PR00047372,534JOR4005.2.3,Activity 3 Project technical support,HARD,2442.15,5091.83,AMN/10',ALIGNED,9950,152,1
534JOR4005,105,,PR00047374,534JOR4005.3.1,Activity 1 Organization of trainings in,HARD,19606.37,108550.67,AMN/20,ALIGNED,11075,3,1
534JOR4005,105,,PR00047375,534JOR4005.3.2,Activity 2 Organize trainings in marketi,HARD,19958.2,108550.67,AMN/20,ALIGNED,11087,2,1
534JOR4005,105,,PR00047376,534JOR4005.3.3,Activity 3 Develop a female-led entrepre,HARD,28980.04,89452.86,AMN/11,ALIGNED,11203,4,1
534JOR4005,105,,PR00047377,534JOR4005.3.4,Activity 4 Project technical support,HARD,35671.8,1859.42,AMN/50,ALIGNED,9761,74,1
534JOR4005,105,,PR00047380,534JOR4005.6,Communication & Visibility,HARD,2000.0,776.83,AMN/40,ALIGNED,9218,12,1
534JOR4005,105,,PR00047381,534JOR4005.7,"Running cost (fuel, car insurance, phone",HARD,2129.52,776.83,AMN/40,ALIGNED,9219,80,1
534JOR4005,105,,PR00047382,534JOR4005.8,Project management,HARD,24508.27,5091.83,AMN/10',ALIGNED,10400,75,1
534JOR4005,105,,PR00047383,534JOR4005.4.1,Activity 1 Publication of a book of port,HARD,21387.2,776.83,AMN/40,ALIGNED,9220,3,1
534LEB4001,105,,PR00038589,534LEB4001,ASSISTANCE TO THE REHABILITATION AND REO,HARD,0.0,0.0,,BOTH-EXHAUSTED,4628,1,1
534LEB4002,105,,PR00046552,534LEB4002,Beirut (Mar Mikhael) Train Station: In,HARD,1511414.71,167.87,BEI/10',ALIGNED,8407,6,1
534LEB4002,105,,PR00047258,534LEB4002.1.1.1,Activity 1 - Rehabilitation of heritage,HARD,112745.8,300696.72,BEI/40,ALIGNED,11429,6,1
534LEB4002,105,,PR00047260,534LEB4002.1.2.1,Activity 1 - Restoration of locomotives,HARD,60622.12,167.87,BEI/10',ALIGNED,8408,1,1
534LEB4002,105,,PR00047263,534LEB4002.1.3.1,Activity 1 - Design and production of re,HARD,0.0,167.87,BEI/10',PS-EXHAUSTED,4629,1,1
534LEB4002,105,,PR00047266,534LEB4002.2.1.1,International Professional Staff -Manage,HARD,42099.37,167.87,BEI/10',ALIGNED,8409,2,1
534LEB4002,105,,PR00047267,534LEB4002.2.1.2,Administrative support ( Finance and Adm,HARD,39302.25,167.87,BEI/10',ALIGNED,8410,47,1
534LEB4002,105,,PR00047268,534LEB4002.2.1.3,Project manager/Architect-Restorer /Part,HARD,0.0,167.87,BEI/10',PS-EXHAUSTED,4630,10,1
534LEB4002,105,,PR00047269,534LEB4002.2.1.4,Engineer,HARD,0.0,167.87,BEI/10',PS-EXHAUSTED,4631,1,1
534LEB4002,105,,PR00047271,534LEB4002.4,Communication,HARD,24453.8,1006.59,BEI/50,ALIGNED,9389,12,1
534LEB4002,105,,PR00047272,534LEB4002.5,Contingencies,HARD,16946.21,1006.59,BEI/50,ALIGNED,9390,14,1
534MOZ2000,105,,PR00035118,534MOZ2000,Strengthening of the management capacit,HARD,0.0,0.0,,BOTH-EXHAUSTED,4632,1,1
534PAK1000,105,,PR00028771,534PAK1000,Support to Girls' Right to Education and,HARD,119474.71,8328.53,ISB/80,ALIGNED,10682,5,1
534PAK1000,105,,PR00029820,534PAK1000.1.1.1,1.1.1 Focus group discussions to gain un,HARD,48.97,64065.56,ISB/20,ALIGNED,7928,15,1
534PAK1000,105,,PR00029821,534PAK1000.1.1.2,1.1.2 Advocacy and awareness raising cam,HARD,45.54,64065.56,ISB/20,ALIGNED,7899,12,1
534PAK1000,105,,PR00029822,534PAK1000.1.1.3,1.1.3 Development and dissemination Advo,HARD,0.0,8328.53,ISB/80,PS-EXHAUSTED,4633,12,1
534PAK1000,105,,PR00029823,534PAK1000.1.1.4,1.1.4 Formation of  village mother group,HARD,0.0,8328.53,ISB/80,PS-EXHAUSTED,4634,10,1
534PAK1000,105,,PR00029824,534PAK1000.1.1.5,1.1.5 Discussion forums on FM radio in l,HARD,0.0,8328.53,ISB/80,PS-EXHAUSTED,4635,9,1
534PAK1000,105,,PR00029827,534PAK1000.2.1.1,2.1.1 Strengthening of community-based s,HARD,42.31,64065.56,ISB/20,ALIGNED,7848,11,1
534PAK1000,105,,PR00029828,534PAK1000.2.1.2,"2.1.2 Review of SMCs membership, functio",HARD,0.0,8328.53,ISB/80,PS-EXHAUSTED,4636,6,1
534PAK1000,105,,PR00029829,534PAK1000.2.1.3,2.1.3. Working with SMCs to put in place,HARD,0.0,8328.53,ISB/80,PS-EXHAUSTED,4637,10,1
534PAK1000,105,,PR00029830,534PAK1000.2.1.4,2.1.4 Exposure visit by SMCs to other di,HARD,0.0,8328.53,ISB/80,PS-EXHAUSTED,4638,6,1
534PAK1000,105,,PR00029832,534PAK1000.2.2.1,2.2.1 Assessment of teacher needs and pr,HARD,0.0,8328.53,ISB/80,PS-EXHAUSTED,4639,6,1
534PAK1000,105,,PR00029833,534PAK1000.2.2.2,2.2.2 Teacher training in ABL,HARD,62.16,64065.56,ISB/20,ALIGNED,7997,12,1
534PAK1000,105,,PR00029834,534PAK1000.2.2.3,2.2.3 Follow up visits to teachers in sc,HARD,0.0,8328.53,ISB/80,PS-EXHAUSTED,4640,6,1
534PAK1000,105,,PR00029835,534PAK1000.2.2.4,2.2.4 Identification and training of jun,HARD,0.0,8328.53,ISB/80,PS-EXHAUSTED,4641,9,1
534PAK1000,105,,PR00029836,534PAK1000.2.2.5,2.2.5 Provision of materials to teachers,HARD,0.0,8328.53,ISB/80,PS-EXHAUSTED,4642,9,1
534PAK1000,105,,PR00029838,534PAK1000.2.3.1,2.3.1 Assessment of teachers training ne,HARD,0.0,8328.53,ISB/80,PS-EXHAUSTED,4643,9,1
534PAK1000,105,,PR00029839,534PAK1000.2.3.2,2.3.2 Development training material.,HARD,0.0,8328.53,ISB/80,PS-EXHAUSTED,4644,9,1
534PAK1000,105,,PR00029840,534PAK1000.2.3.3,2.3.3 Training of teachers in MGT.,HARD,0.0,8328.53,ISB/80,PS-EXHAUSTED,4645,9,1
534PAK1000,105,,PR00029841,534PAK1000.2.3.4,2.3.4 Periodic post training follow-up a,HARD,0.0,8328.53,ISB/80,PS-EXHAUSTED,4646,9,1
534PAK1000,105,,PR00029842,534PAK1000.2.3.5,2.3.5 Organization of refresher courses.,HARD,0.0,8328.53,ISB/80,PS-EXHAUSTED,4647,9,1
534PAK1000,105,,PR00029843,534PAK1000.2.3.6,2.3.6 Perception survey about a good tea,HARD,0.0,8328.53,ISB/80,PS-EXHAUSTED,4648,9,1
534PAK1000,105,,PR00029845,534PAK1000.2.4.1,2.4.1 Agreement and signing off action p,HARD,0.0,8328.53,ISB/80,PS-EXHAUSTED,4649,9,1
534PAK1000,105,,PR00029846,534PAK1000.2.4.2,2.4.2 Assessment of physical infrastruct,HARD,0.0,8328.53,ISB/80,PS-EXHAUSTED,4650,9,1
534PAK1000,105,,PR00029847,534PAK1000.2.4.3,2.4.3 Engagement of SMCs in physical inf,HARD,0.0,8328.53,ISB/80,PS-EXHAUSTED,4651,12,1
534PAK1000,105,,PR00029864,534PAK1000.3.3.3,3.3.3 Development of an orientation prog,HARD,45.32,64065.56,ISB/20,ALIGNED,7898,1,1
534PAK1000,105,,PR00029881,534PAK1000.3.6.2,3.6.2 Execution of external evaluation.,HARD,0.0,8328.53,ISB/80,PS-EXHAUSTED,4652,2,1
534PAK1000,105,,PR00029882,534PAK1000.3.6.3,3.6.3 Development of report based on the,HARD,0.0,8328.53,ISB/80,PS-EXHAUSTED,4653,1,1
534PAK1000,105,,PR00029894,534PAK1000.5.1.1.3,5.1.1.3 Printing and Designing of the Te,HARD,0.0,8328.53,ISB/80,PS-EXHAUSTED,4654,9,1
534PAK1000,105,,PR00029895,534PAK1000.5.1.1.4,5.1.1.4 Developing and designing stories,HARD,0.0,8328.53,ISB/80,PS-EXHAUSTED,4655,9,1
534PAK1000,105,,PR00029896,534PAK1000.5.1.1.5,5.1.1.5 Printing of story books- 300 cop,HARD,0.0,8328.53,ISB/80,PS-EXHAUSTED,4656,9,1
534PAK1000,105,,PR00029897,534PAK1000.5.1.1.6,5.1.1.6 Interactive DVD on Safeguarding,HARD,0.0,8328.53,ISB/80,PS-EXHAUSTED,4657,9,1
534PAK1000,105,,PR00029901,534PAK1000.5.1.2.1,5.1.2.1 Teachers training workshop on in,HARD,0.0,8328.53,ISB/80,PS-EXHAUSTED,4658,4,1
534PAK1000,105,,PR00029902,534PAK1000.5.1.2.2,5.1.2.2 Engage 4 Trainers (4 X 273.6 X 1,HARD,0.0,8328.53,ISB/80,PS-EXHAUSTED,4659,1,1
534PAK1000,105,,PR00029905,534PAK1000.5.1.3.1,5.1.3.1 Organize curricular and extra-cu,HARD,41.04,64065.56,ISB/20,ALIGNED,7841,3,1
534PAK1000,105,,PR00029906,534PAK1000.5.1.3.2,5.1.3.2 Organize 16 educational trips of,HARD,37.5,64065.56,ISB/20,ALIGNED,7822,1,1
534PAK1000,105,,PR00029909,534PAK1000.5.2.1.1,5.2.1.1 Community mobilization and meeti,HARD,0.0,8328.53,ISB/80,PS-EXHAUSTED,4660,10,1
534PAK1000,105,,PR00029912,534PAK1000.5.2.1.4,5.2.1.4 Promotional Event (Opening/Closi,HARD,0.0,8328.53,ISB/80,PS-EXHAUSTED,4661,9,1
534PAK1000,105,,PR00029915,534PAK1000.5.3.1.1,5.3.1.1 Support the Provincial Directora,HARD,990.22,64065.56,ISB/20,ALIGNED,9378,4,1
534PAK1000,105,,PR00029916,534PAK1000.5.4,5.4 Monitoring Missions (2TripsX2dayX12l,HARD,3212.73,8328.53,ISB/80,ALIGNED,10127,3,1
534PAK1000,105,,PR00029919,534PAK1000.5.7,5.7 Utilities,HARD,0.0,8328.53,ISB/80,PS-EXHAUSTED,4662,2,1
534PAK1000,105,,PR00029921,534PAK1000.5.2.2.1,5.2.2.1 Develop and broadcasting radio p,HARD,20877.43,64065.56,ISB/20,ALIGNED,11103,12,1
534PAK1000,105,,PR00029922,534PAK1000.5.2.2.2,5.2.2.2 Developing/printing promotional,HARD,36.22,64065.56,ISB/20,ALIGNED,7809,1,1
534PAK1000,105,,PR00029923,534PAK1000.5.2.2.3,5.2.2.3 Video Documentary of the Project,HARD,0.0,8328.53,ISB/80,PS-EXHAUSTED,4663,10,1
534PAK1000,105,,PR00055234,534PAK1000.5.3.1.2,5.3.1.2 Identify are,HARD,34.31,64065.56,ISB/20,ALIGNED,7801,3,1
534PAK1000,105,,PR00055235,534PAK1000.5.2.1.5,5.2.1.5 Provide micr,HARD,63.42,64065.56,ISB/20,ALIGNED,8005,3,1
534PAK1000,105,,PR00055237,534PAK1000.5.2.1.7,5.2.1.7 Provide tech,HARD,35.96,64065.56,ISB/20,ALIGNED,7807,3,1
534PAK1000,105,,PR00055238,534PAK1000.5.1.2.4,5.1.2.4 Teachers tra,HARD,42.82,64065.56,ISB/20,ALIGNED,7858,3,1
534PAK1000,105,,PR00055239,534PAK1000.5.1.2.5,5.1.2.5 Establish 2,HARD,61.71,64065.56,ISB/20,ALIGNED,7994,1,1
534PAK1000,105,,PR00055240,534PAK1000.5.1.3.3,5.1.3.3 Assess the g,HARD,72.16,64065.56,ISB/20,ALIGNED,8065,3,1
534PAK1000,105,,PR00055244,534PAK1000.3.3.5,3.3.5 Carry out cons,HARD,93.81,64065.56,ISB/20,ALIGNED,8170,1,1
534PAK1001,105,,PR00047327,534PAK1001,Radio Education - Promotion of Learning,HARD,729201.99,114.65,ISB/50,ALIGNED,8248,5,1
534PAK1001,105,,PR00047935,534PAK1001.1,"Outcome 1: By 2024, schools (children, t",HARD,200456.15,578.56,ISB/10',ALIGNED,9061,49,1
534PAK1001,105,,PR00047936,534PAK1001.2,Outcome 2: Communities (through Youth as,HARD,49557.17,80101.42,ISB/20,ALIGNED,11338,13,1
534PAK1001,105,,PR00047937,534PAK1001.3,Outcome 3: Institutions’ capacities to i,HARD,31502.87,114.65,ISB/50,ALIGNED,8249,11,1
534PAK1001,105,,PR00047938,534PAK1001.4,Outcome 4: Partnerships to widespread th,HARD,177393.66,114.65,ISB/50,ALIGNED,8250,221,1
534PAL4001,105,,PR00040818,534PAL4001,The Conservation and Management of Tell,HARD,96290.52,1102.5,RAM/80,ALIGNED,9450,4,1
534PAL4001,105,,PR00042504,534PAL4001.2.1,Activity 1 (Design the interpretation c,HARD,8508.37,3240.0,RAM/20,ALIGNED,10130,13,1
534PAL4001,105,,PR00042510,534PAL4001.4,Monitoring & Evaluation,HARD,807.23,1102.5,RAM/80,ALIGNED,9244,3,1
534PAL4001,105,,PR00054660,534PAL4001.1.2,Activity 2.2: prepare the site,HARD,0.0,9010.0,RAM/40,PS-EXHAUSTED,4664,3,1
534PAL4001,105,,PR00054661,534PAL4001.1.3,Activity 2.4 stabilization,HARD,0.0,9010.0,RAM/40,PS-EXHAUSTED,4665,3,1
534RAF5000,105,,PR00029710,534RAF5000,Empowering young people in Africa throug,HARD,0.0,0.0,,BOTH-EXHAUSTED,4666,2,1
534RAF5000,105,,PR00029763,534RAF5000.1,Production and dissemination of informat,HARD,0.0,0.0,,BOTH-EXHAUSTED,4667,1,1
534RAF5000,105,,PR00029764,534RAF5000.2,Production/broadcasting of songs and rea,HARD,0.0,0.0,,BOTH-EXHAUSTED,4668,3,1
534RAF5000,105,,PR00029765,534RAF5000.3,Production of editorial content about Af,HARD,0.0,0.0,,BOTH-EXHAUSTED,4669,3,1
534RAF5000,105,,PR00029766,534RAF5000.4,Building skills of African journalists o,HARD,0.0,0.0,,BOTH-EXHAUSTED,4670,3,1
