wbs_objnr,wbs_posid,wbs_post1,fund,fund_type,fund_count_on_wbs,fund_consumption_2024_26,total_consumption_2024_26,fund_share_pct,postings_count_2024_26
PR00027627,680REV9001,Management Cost PFF technical account,199GLO4342,104,1211,1054.84,48376526.57,0.0,4
PR00027627,680REV9001,Management Cost PFF technical account,199GLO4441,106,1211,23.94,48376526.57,0.0,1
PR00027627,680REV9001,Management Cost PFF technical account,199GLO4541,106,1211,1355.76,48376526.57,0.0,1
PR00027627,680REV9001,Management Cost PFF technical account,199GLO4542,104,1211,3266.61,48376526.57,0.01,7
PR00027627,680REV9001,Management Cost PFF technical account,199GLO4641,106,1211,553.19,48376526.57,0.0,2
PR00027627,680REV9001,Management Cost PFF technical account,199GLO4642,104,1211,1685.3,48376526.57,0.0,5
PR00027627,680REV9001,Management Cost PFF technical account,199GLO4741,106,1211,427.0,48376526.57,0.0,1
PR00027627,680REV9001,Management Cost PFF technical account,199GLO4742,104,1211,260.31,48376526.57,0.0,2
PR00027627,680REV9001,Management Cost PFF technical account,199GLO4841,106,1211,1073.91,48376526.57,0.0,6
PR00027627,680REV9001,Management Cost PFF technical account,199GLO4842,104,1211,2607.24,48376526.57,0.01,5
PR00027627,680REV9001,Management Cost PFF technical account,199GLO4941,106,1211,65.1,48376526.57,0.0,2
PR00027627,680REV9001,Management Cost PFF technical account,199GLO4942,104,1211,3685.09,48376526.57,0.01,7
PR00027627,680REV9001,Management Cost PFF technical account,199GLO4943,104,1211,2066.54,48376526.57,0.0,2
PR00027627,680REV9001,Management Cost PFF technical account,199PER4141,106,1211,2937.48,48376526.57,0.01,2
PR00027627,680REV9001,Management Cost PFF technical account,199PER4142,104,1211,27395.41,48376526.57,0.06,23
PR00027627,680REV9001,Management Cost PFF technical account,199PER4143,104,1211,615.22,48376526.57,0.0,2
PR00027627,680REV9001,Management Cost PFF technical account,201AFG1001,108,1211,144132.44,48376526.57,0.3,18
PR00027627,680REV9001,Management Cost PFF technical account,201AFG1002,108,1211,41090.81,48376526.57,0.08,8
PR00027627,680REV9001,Management Cost PFF technical account,201BGD1001,108,1211,181463.41,48376526.57,0.38,26
PR00027627,680REV9001,Management Cost PFF technical account,201CMR1004,108,1211,118392.15,48376526.57,0.24,26
PR00027627,680REV9001,Management Cost PFF technical account,201ECU1003,108,1211,19734.58,48376526.57,0.04,11
PR00027627,680REV9001,Management Cost PFF technical account,201ECU1004,108,1211,601.98,48376526.57,0.0,1
PR00027627,680REV9001,Management Cost PFF technical account,201EGY1001,108,1211,7863.61,48376526.57,0.02,7
PR00027627,680REV9001,Management Cost PFF technical account,201GBS1001,108,1211,219.0,48376526.57,0.0,3
PR00027627,680REV9001,Management Cost PFF technical account,201GLO1005,108,1211,2402.41,48376526.57,0.0,2
PR00027627,680REV9001,Management Cost PFF technical account,201GLO1006,108,1211,1246.23,48376526.57,0.0,1
PR00027627,680REV9001,Management Cost PFF technical account,201GUA1001,108,1211,25894.89,48376526.57,0.05,5
PR00027627,680REV9001,Management Cost PFF technical account,201IND1000,108,1211,1293.92,48376526.57,0.0,6
PR00027627,680REV9001,Management Cost PFF technical account,201IND1001,108,1211,1282.03,48376526.57,0.0,3
PR00027627,680REV9001,Management Cost PFF technical account,201IRA1002,108,1211,7914.7,48376526.57,0.02,18
PR00027627,680REV9001,Management Cost PFF technical account,201LEB1002,108,1211,141987.17,48376526.57,0.29,26
PR00027627,680REV9001,Management Cost PFF technical account,201LEB1003,108,1211,4531.83,48376526.57,0.01,3
PR00027627,680REV9001,Management Cost PFF technical account,201MAG1002,108,1211,1438.32,48376526.57,0.0,5
PR00027627,680REV9001,Management Cost PFF technical account,201MAG1003,108,1211,1467.77,48376526.57,0.0,3
PR00027627,680REV9001,Management Cost PFF technical account,201MAG1004,108,1211,194.06,48376526.57,0.0,1
PR00027627,680REV9001,Management Cost PFF technical account,201PER1001,108,1211,9623.57,48376526.57,0.02,5
PR00027627,680REV9001,Management Cost PFF technical account,201PHI1001,108,1211,3540.81,48376526.57,0.01,7
PR00027627,680REV9001,Management Cost PFF technical account,201PRC1001,108,1211,21.02,48376526.57,0.0,1
PR00027627,680REV9001,Management Cost PFF technical account,201RAF1004,108,1211,3357.67,48376526.57,0.01,7
PR00027627,680REV9001,Management Cost PFF technical account,201RAS1017,108,1211,1281.22,48376526.57,0.0,1
PR00027627,680REV9001,Management Cost PFF technical account,201RLA1003,108,1211,13835.87,48376526.57,0.03,10
PR00027627,680REV9001,Management Cost PFF technical account,201RLA1005,108,1211,1841.78,48376526.57,0.0,5
PR00027627,680REV9001,Management Cost PFF technical account,201SYR1000,108,1211,194.93,48376526.57,0.0,6
PR00027627,680REV9001,Management Cost PFF technical account,201URT1000,108,1211,2680.77,48376526.57,0.01,3
PR00027627,680REV9001,Management Cost PFF technical account,201YEM1002,108,1211,99497.87,48376526.57,0.21,18
PR00027627,680REV9001,Management Cost PFF technical account,201ZIM1002,108,1211,107447.41,48376526.57,0.22,23
PR00027627,680REV9001,Management Cost PFF technical account,202BOL4000,108,1211,4560.83,48376526.57,0.01,8
PR00027627,680REV9001,Management Cost PFF technical account,202MEX3000,108,1211,2125.29,48376526.57,0.0,7
PR00027627,680REV9001,Management Cost PFF technical account,202MLI2000,105,1211,39934.71,48376526.57,0.08,16
PR00027627,680REV9001,Management Cost PFF technical account,203BGD1000,108,1211,3105.76,48376526.57,0.01,1
PR00027627,680REV9001,Management Cost PFF technical account,203BGD1001,108,1211,9751.29,48376526.57,0.02,11
PR00027627,680REV9001,Management Cost PFF technical account,203RER1000,108,1211,6567.36,48376526.57,0.01,8
PR00027627,680REV9001,Management Cost PFF technical account,203RLA1000,108,1211,4247.98,48376526.57,0.01,4
PR00027627,680REV9001,Management Cost PFF technical account,207BGD1000,108,1211,1621.92,48376526.57,0.0,1
PR00027627,680REV9001,Management Cost PFF technical account,213GLO2016,108,1211,3909.32,48376526.57,0.01,3
PR00027627,680REV9001,Management Cost PFF technical account,213GLO2018,108,1211,17352.58,48376526.57,0.04,21
PR00027627,680REV9001,Management Cost PFF technical account,213GLO2019,108,1211,5993.84,48376526.57,0.01,3
PR00027627,680REV9001,Management Cost PFF technical account,213GLO2020,108,1211,38917.74,48376526.57,0.08,23
PR00027627,680REV9001,Management Cost PFF technical account,213INT2004,108,1211,93572.95,48376526.57,0.19,26
PR00027627,680REV9001,Management Cost PFF technical account,213RAF2006,108,1211,8690.37,48376526.57,0.02,5
PR00027627,680REV9001,Management Cost PFF technical account,213SAF2001,108,1211,12796.34,48376526.57,0.03,11
PR00027627,680REV9001,Management Cost PFF technical account,214GAB3000,108,1211,6761.48,48376526.57,0.01,7
PR00027627,680REV9001,Management Cost PFF technical account,214GLO3000,108,1211,305.36,48376526.57,0.0,3
PR00027627,680REV9001,Management Cost PFF technical account,214MEX3000,108,1211,1304.8,48376526.57,0.0,5
PR00027627,680REV9001,Management Cost PFF technical account,216ARG1000,108,1211,6279.0,48376526.57,0.01,8
PR00027627,680REV9001,Management Cost PFF technical account,216ARG1001,108,1211,17794.0,48376526.57,0.04,13
PR00027627,680REV9001,Management Cost PFF technical account,216CHI1000,108,1211,2004.21,48376526.57,0.0,4
PR00027627,680REV9001,Management Cost PFF technical account,216GLO3001,108,1211,6650.28,48376526.57,0.01,12
PR00027627,680REV9001,Management Cost PFF technical account,216KEN2000,108,1211,2674.92,48376526.57,0.01,3
PR00027627,680REV9001,Management Cost PFF technical account,216PER4003,108,1211,5677.41,48376526.57,0.01,8
PR00027627,680REV9001,Management Cost PFF technical account,216RLA2003,108,1211,5165.68,48376526.57,0.01,11
PR00027627,680REV9001,Management Cost PFF technical account,216ZIM4000,108,1211,43165.03,48376526.57,0.09,21
PR00027627,680REV9001,Management Cost PFF technical account,218BDI2000,108,1211,9650.99,48376526.57,0.02,25
PR00027627,680REV9001,Management Cost PFF technical account,218BDI5000,108,1211,11448.12,48376526.57,0.02,21
PR00027627,680REV9001,Management Cost PFF technical account,218BIH2001,108,1211,5123.5,48376526.57,0.01,16
PR00027627,680REV9001,Management Cost PFF technical account,218BRA2000,105,1211,3974.32,48376526.57,0.01,7
PR00027627,680REV9001,Management Cost PFF technical account,218BRA2001,105,1211,2479.76,48376526.57,0.01,4
PR00027627,680REV9001,Management Cost PFF technical account,218BRA2002,105,1211,3996.18,48376526.57,0.01,6
PR00027627,680REV9001,Management Cost PFF technical account,218GAB1000,108,1211,933.16,48376526.57,0.0,4
PR00027627,680REV9001,Management Cost PFF technical account,218GUA5000,105,1211,13551.72,48376526.57,0.03,10
PR00027627,680REV9001,Management Cost PFF technical account,218HAI1000,108,1211,68240.19,48376526.57,0.14,14
PR00027627,680REV9001,Management Cost PFF technical account,218IRA1000,108,1211,4821.69,48376526.57,0.01,9
PR00027627,680REV9001,Management Cost PFF technical account,218MAL4000,108,1211,101.81,48376526.57,0.0,2
PR00027627,680REV9001,Management Cost PFF technical account,218MAR2000,105,1211,2086.91,48376526.57,0.0,6
PR00027627,680REV9001,Management Cost PFF technical account,218MNE1000,108,1211,9078.43,48376526.57,0.02,21
PR00027627,680REV9001,Management Cost PFF technical account,218MOZ1003,108,1211,30914.83,48376526.57,0.06,14
PR00027627,680REV9001,Management Cost PFF technical account,218PAL4000,108,1211,20670.18,48376526.57,0.04,25
PR00027627,680REV9001,Management Cost PFF technical account,218PAL9000,108,1211,12338.43,48376526.57,0.03,1
PR00027627,680REV9001,Management Cost PFF technical account,218PHI5000,108,1211,102535.74,48376526.57,0.21,13
PR00027627,680REV9001,Management Cost PFF technical account,218RSS1000,108,1211,4709.33,48376526.57,0.01,5
PR00027627,680REV9001,Management Cost PFF technical account,218TUN1000,108,1211,65533.73,48376526.57,0.14,24
PR00027627,680REV9001,Management Cost PFF technical account,218UZB1000,108,1211,71935.82,48376526.57,0.15,19
PR00027627,680REV9001,Management Cost PFF technical account,218ZIM1000,108,1211,1042.75,48376526.57,0.0,7
PR00000106,1,Major Programme 1 (Education),2210102011,003,592,9201.23,51817355.99,0.02,15
PR00000107,2,Major Programme 2 (Natural Sciences),2210102011,003,591,13992.72,25643916.0,0.05,11
PR00000106,1,Major Programme 1 (Education),2210102021,003,592,345474.05,51817355.99,0.67,34
PR00000106,1,Major Programme 1 (Education),2210102031,013,592,15187.29,51817355.99,0.03,10
PR00000106,1,Major Programme 1 (Education),2210102041,013,592,9210.72,51817355.99,0.02,5
PR00000106,1,Major Programme 1 (Education),2210103021,002,592,3257.37,51817355.99,0.01,14
PR00000106,1,Major Programme 1 (Education),2210103051,001,592,6352.14,51817355.99,0.01,5
PR00000106,1,Major Programme 1 (Education),2210103061,001,592,1807.16,51817355.99,0.0,3
PR00000106,1,Major Programme 1 (Education),2210103081,001,592,12.54,51817355.99,0.0,2
PR00000106,1,Major Programme 1 (Education),2210112012,001,592,852.8,51817355.99,0.0,4
PR00000106,1,Major Programme 1 (Education),2210112051,001,592,3472.53,51817355.99,0.01,9
PR00000106,1,Major Programme 1 (Education),2210115021,001,592,1.65,51817355.99,0.0,1
PR00000106,1,Major Programme 1 (Education),2210121011,001,592,11645.94,51817355.99,0.02,26
PR00000106,1,Major Programme 1 (Education),2210122011,001,592,495.25,51817355.99,0.0,2
PR00000106,1,Major Programme 1 (Education),2210125011,001,592,1.87,51817355.99,0.0,1
PR00000106,1,Major Programme 1 (Education),2210132021,001,592,665.96,51817355.99,0.0,3
PR00000106,1,Major Programme 1 (Education),2210132061,001,592,3.97,51817355.99,0.0,1
PR00000106,1,Major Programme 1 (Education),2210134021,001,592,1.36,51817355.99,0.0,2
PR00000106,1,Major Programme 1 (Education),2210134052,001,592,6.21,51817355.99,0.0,1
PR00000106,1,Major Programme 1 (Education),2210134062,001,592,1003.62,51817355.99,0.0,13
PR00000106,1,Major Programme 1 (Education),2210134071,001,592,9.74,51817355.99,0.0,3
PR00000107,2,Major Programme 2 (Natural Sciences),2210141011,001,591,519.77,25643916.0,0.0,7
PR00000106,1,Major Programme 1 (Education),2210141081,001,592,1438.02,51817355.99,0.0,4
PR00000106,1,Major Programme 1 (Education),2210142012,001,592,216.48,51817355.99,0.0,1
PR00000106,1,Major Programme 1 (Education),2210142021,001,592,134.73,51817355.99,0.0,3
PR00000106,1,Major Programme 1 (Education),2210144051,001,592,1.85,51817355.99,0.0,4
PR00000106,1,Major Programme 1 (Education),2210145052,001,592,7.22,51817355.99,0.0,1
PR00000106,1,Major Programme 1 (Education),2210151021,001,592,2.76,51817355.99,0.0,2
PR00000106,1,Major Programme 1 (Education),2210152021,001,592,14.77,51817355.99,0.0,2
PR00000106,1,Major Programme 1 (Education),2210152031,001,592,3301.68,51817355.99,0.01,6
PR00000106,1,Major Programme 1 (Education),2210152061,001,592,7.56,51817355.99,0.0,1
PR00000106,1,Major Programme 1 (Education),2210154031,001,592,8.2,51817355.99,0.0,2
PR00000106,1,Major Programme 1 (Education),2210155042,001,592,92.89,51817355.99,0.0,1
PR00000106,1,Major Programme 1 (Education),2210161012,001,592,37.07,51817355.99,0.0,1
PR00000106,1,Major Programme 1 (Education),2210162011,001,592,294.03,51817355.99,0.0,1
PR00000106,1,Major Programme 1 (Education),2210162021,001,592,1652.5,51817355.99,0.0,3
PR00000106,1,Major Programme 1 (Education),2210162052,001,592,2.52,51817355.99,0.0,1
PR00000106,1,Major Programme 1 (Education),2210163031,001,592,6118.56,51817355.99,0.01,16
PR00000106,1,Major Programme 1 (Education),2210171021,001,592,1192.01,51817355.99,0.0,2
PR00000106,1,Major Programme 1 (Education),2210171031,001,592,6887.71,51817355.99,0.01,8
PR00000106,1,Major Programme 1 (Education),2210172011,001,592,17.13,51817355.99,0.0,1
PR00000106,1,Major Programme 1 (Education),2210172021,001,592,952.18,51817355.99,0.0,3
PR00000106,1,Major Programme 1 (Education),2210173011,001,592,280.44,51817355.99,0.0,1
PR00000106,1,Major Programme 1 (Education),2210173031,001,592,0.85,51817355.99,0.0,1
PR00000106,1,Major Programme 1 (Education),2210174021,001,592,1818.09,51817355.99,0.0,6
PR00000106,1,Major Programme 1 (Education),2210184041,001,592,871.23,51817355.99,0.0,7
PR00000106,1,Major Programme 1 (Education),2210184042,012,592,2.88,51817355.99,0.0,2
PR00000106,1,Major Programme 1 (Education),2210194011,001,592,1199.14,51817355.99,0.0,3
PR00000107,2,Major Programme 2 (Natural Sciences),2210211012,001,591,1341.34,25643916.0,0.01,3
PR00000107,2,Major Programme 2 (Natural Sciences),2210211061,001,591,146.36,25643916.0,0.0,5
PR00000106,1,Major Programme 1 (Education),2210212041,001,592,425.4,51817355.99,0.0,2
PR00000107,2,Major Programme 2 (Natural Sciences),2210212071,001,591,459.5,25643916.0,0.0,1
PR00000107,2,Major Programme 2 (Natural Sciences),2210212081,001,591,3983.27,25643916.0,0.02,5
PR00000107,2,Major Programme 2 (Natural Sciences),2210212111,001,591,812.95,25643916.0,0.0,1
PR00000107,2,Major Programme 2 (Natural Sciences),2210212131,001,591,947.33,25643916.0,0.0,4
PR00000107,2,Major Programme 2 (Natural Sciences),2210213011,001,591,67.8,25643916.0,0.0,3
PR00000107,2,Major Programme 2 (Natural Sciences),2210213021,001,591,57.15,25643916.0,0.0,1
PR00000107,2,Major Programme 2 (Natural Sciences),2210214041,001,591,7.89,25643916.0,0.0,2
PR00000107,2,Major Programme 2 (Natural Sciences),2210214061,001,591,6.39,25643916.0,0.0,2
PR00000107,2,Major Programme 2 (Natural Sciences),2210214121,001,591,2311.02,25643916.0,0.01,8
PR00000107,2,Major Programme 2 (Natural Sciences),2210215071,001,591,9.75,25643916.0,0.0,2
PR00000107,2,Major Programme 2 (Natural Sciences),2210221032,001,591,51.32,25643916.0,0.0,2
PR00000107,2,Major Programme 2 (Natural Sciences),2210221041,001,591,25.8,25643916.0,0.0,2
PR00000107,2,Major Programme 2 (Natural Sciences),2210221061,001,591,69.56,25643916.0,0.0,3
PR00000107,2,Major Programme 2 (Natural Sciences),2210221081,001,591,45.1,25643916.0,0.0,1
PR00000107,2,Major Programme 2 (Natural Sciences),2210222011,001,591,3033.18,25643916.0,0.01,10
PR00000106,1,Major Programme 1 (Education),2210222051,001,592,23.75,51817355.99,0.0,6
PR00000107,2,Major Programme 2 (Natural Sciences),2210222061,001,591,10566.39,25643916.0,0.04,22
